File,aid,Date,0,2,3,5,8,17,21,25,65,69,73,81,85,89,129,133,137,145,149,153,197,213
QC_Night_2003237_aid0001,aid0001,2003-08-25,4269045,2904249,67228,,637.0,301615,,17.0,1288286,,280.0,235194,,13.0,49523,,,15555,,,,
QC_Night_2003238_aid0001,aid0001,2003-08-26,3885716,3336060,67228,,814.0,153745,,14.0,1485042,,272.0,171214,,2.0,21729,,56.0,9748,,2.0,,
QC_Night_2003239_aid0001,aid0001,2003-08-27,3188676,4310013,67228,,527.0,201023,,12.0,1148022,,225.0,180840,,11.0,17166,,9.0,17890,,,,
QC_Night_2003240_aid0001,aid0001,2003-08-28,3135053,3849089,67228,,818.0,481701,,17.0,1377211,,618.0,193904,,26.0,11540,,36.0,14391,,10.0,,
QC_Night_2003241_aid0001,aid0001,2003-08-29,2958882,3928427,67228,,1055.0,458437,,55.0,1468441,,680.0,211236,,63.0,17540,,2.0,19596,,,,
QC_Night_2003242_aid0001,aid0001,2003-08-30,2496800,5272602,67228,,460.0,509080,,8.0,673515,,311.0,96954,,2.0,9960,,,4722,,,,
QC_Night_2003243_aid0001,aid0001,2003-08-31,2741492,4924471,67228,,2240.0,447579,,56.0,763555,,605.0,167412,,78.0,9722,,8.0,7196,,,,
QC_Night_2004153_aid0001,aid0001,2004-06-01,3872738,3189094,67228,,5162.0,561214,,,1200783,,5585.0,203816,,1.0,4214,,,21805,,2.0,,
QC_Night_2004154_aid0001,aid0001,2004-06-02,3371914,3571536,67228,,3233.0,668265,,,1247862,,2512.0,178785,,,6984,,,13323,,,,
QC_Night_2004155_aid0001,aid0001,2004-06-03,3734206,3489763,67228,,7291.0,675861,,4.0,996669,,2002.0,147871,,4.0,174,,,10569,,,,
QC_Night_2004156_aid0001,aid0001,2004-06-04,3303501,3610823,67228,,705.0,597448,,,1348425,,1770.0,180934,,,4275,,4.0,16529,,,,
QC_Night_2004157_aid0001,aid0001,2004-06-05,2710676,4580532,67228,,3227.0,645116,,,944508,,1613.0,165823,,,391,,4.0,12524,,,,
QC_Night_2004158_aid0001,aid0001,2004-06-06,2180239,4973681,67228,,975.0,537975,,,1185265,,447.0,171747,,,6820,,,7265,,,,
QC_Night_2004159_aid0001,aid0001,2004-06-07,3784457,3318693,67228,,1489.0,625566,,2.0,1176646,,865.0,135759,,,6753,,,14184,,,,
QC_Night_2004160_aid0001,aid0001,2004-06-08,3070097,4050730,67228,,352.0,616966,,,1147418,,1000.0,169554,,3.0,3946,,2.0,4346,,,,
QC_Night_2004161_aid0001,aid0001,2004-06-09,1901428,5323904,67228,,338.0,536119,,,1045442,,898.0,227011,,,13214,,73.0,15987,,,,
QC_Night_2004162_aid0001,aid0001,2004-06-10,1179494,6306264,67228,,298.0,552714,,1.0,773430,,642.0,217899,,,26496,,153.0,7023,,,,
QC_Night_2004163_aid0001,aid0001,2004-06-11,2785750,4340493,67228,,366.0,644480,,9.0,1092040,,1140.0,196077,,,399,,,3660,,,,
QC_Night_2004164_aid0001,aid0001,2004-06-12,2925645,3733788,67228,,827.0,551162,,,1572274,,831.0,254370,,,13167,,,12350,,,,
QC_Night_2004165_aid0001,aid0001,2004-06-13,2403505,4632285,67228,,417.0,644400,,,1184458,,859.0,182131,,,11303,,,5056,,,,
QC_Night_2004166_aid0001,aid0001,2004-06-14,3574833,3724033,67228,,931.0,701377,,,918224,,729.0,130155,,,655,,,13477,,,,
QC_Night_2004167_aid0001,aid0001,2004-06-15,2680664,4703113,67228,,862.0,671659,,2.0,829825,,1226.0,140390,,1.0,26194,,2.0,10476,,,,
QC_Night_2004168_aid0001,aid0001,2004-06-16,2515657,5045978,67228,,644.0,411620,,,858326,,892.0,213503,,,3106,,2.0,14686,,,,
QC_Night_2004169_aid0001,aid0001,2004-06-17,1861261,5754646,67228,,1142.0,216213,,1.0,990384,,1231.0,222163,,,8541,,6.0,8826,,,,
QC_Night_2004170_aid0001,aid0001,2004-06-18,2337049,4739201,67228,,391.0,512628,,2.0,1261128,,762.0,188467,,,8842,,51.0,15893,,,,
QC_Night_2004171_aid0001,aid0001,2004-06-19,2554282,4654419,67228,,733.0,504076,,,1165183,,1111.0,157093,,10.0,21354,,,6153,,,,
QC_Night_2004172_aid0001,aid0001,2004-06-20,3729506,3587150,67228,,695.0,519788,,4.0,1059905,,752.0,153236,,,3427,,,9951,,,,
QC_Night_2004173_aid0001,aid0001,2004-06-21,2966873,3968945,67228,,1353.0,473142,,,1396111,,1263.0,232079,,6.0,7186,,11.0,17445,,,,
QC_Night_2004174_aid0001,aid0001,2004-06-22,3287919,4301356,67228,,799.0,441663,,3.0,822204,,493.0,190214,,,13969,,,5794,,,,
QC_Night_2004175_aid0001,aid0001,2004-06-23,3572148,3841145,67228,,699.0,350554,,,1064412,,575.0,223871,,2.0,2496,,12.0,8499,,1.0,,
QC_Night_2004176_aid0001,aid0001,2004-06-24,3075520,4232475,67228,,394.0,342548,,,1167111,,459.0,229745,,,5739,,,10423,,,,
QC_Night_2004177_aid0001,aid0001,2004-06-25,1993238,5691555,67228,,158.0,373606,,,782256,,405.0,200617,,,10908,,5.0,11666,,,,
QC_Night_2004178_aid0001,aid0001,2004-06-26,2164009,5313305,67228,,341.0,313111,,,994098,,319.0,258172,,,7857,,,13202,,,,
QC_Night_2004179_aid0001,aid0001,2004-06-27,2331714,5017504,67228,,252.0,329890,,1.0,1175045,,450.0,192791,,3.0,3443,,,13318,,3.0,,
QC_Night_2004180_aid0001,aid0001,2004-06-28,2209230,5334743,67228,,307.0,172631,,,1096684,,401.0,212884,,3.0,17568,,33.0,19930,,,,
QC_Night_2004181_aid0001,aid0001,2004-06-29,2669088,4823809,67228,,634.0,304490,,2.0,1118954,,455.0,132457,,16.0,611,,,13897,,1.0,,
QC_Night_2004182_aid0001,aid0001,2004-06-30,2125545,5323080,67228,,140.0,329568,,,975372,,129.0,290967,,1.0,749,,,18863,,,,
