File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD11A1_006_LST_Day_1km_doy2008162_aid0001,LST_Day_1km,aid0001,2008-06-10,5574772.0,255.94,340.44,"(255.94,340.44)",308.6426,10.188,103.7946,316.04,338.26,307.14,279.0,301.22
MYD11A1_006_LST_Day_1km_doy2008163_aid0001,LST_Day_1km,aid0001,2008-06-11,5194339.0,253.4,352.26,"(253.4,352.26)",308.2184,9.6929,93.9521,315.06,334.94,306.66,281.92,301.8
MYD11A1_006_LST_Day_1km_doy2008164_aid0001,LST_Day_1km,aid0001,2008-06-12,5540373.0,258.12,340.26,"(258.12,340.26)",309.0921,11.2458,126.4683,317.98,340.26,307.32,275.88,301.14
MYD11A1_006_LST_Day_1km_doy2008165_aid0001,LST_Day_1km,aid0001,2008-06-13,5902079.0,262.66,347.32,"(262.66,347.32)",309.4279,11.9239,142.1805,319.16,343.86,306.8,273.06,300.72
MYD11A1_006_LST_Day_1km_doy2008166_aid0001,LST_Day_1km,aid0001,2008-06-14,6855269.0,268.78,347.14,"(268.78000000000003,347.14)",310.2515,10.9481,119.8617,318.76,342.98,308.82,277.82,302.38
MYD11A1_006_LST_Day_1km_doy2008167_aid0001,LST_Day_1km,aid0001,2008-06-15,6516483.0,269.92,345.5,"(269.92,345.5)",310.1529,11.4358,130.7767,318.74,343.88,307.76,276.84,301.98
MYD11A1_006_LST_Day_1km_doy2008168_aid0001,LST_Day_1km,aid0001,2008-06-16,5893220.0,268.68,347.24,"(268.68,347.24)",309.881,10.7996,116.6305,318.34,342.48,307.56,278.1,302.24
MYD11A1_006_LST_Day_1km_doy2008169_aid0001,LST_Day_1km,aid0001,2008-06-17,6266792.0,268.32,344.82,"(268.32,344.82)",310.0069,11.1032,123.2814,318.0,342.5,308.46,277.16,301.66
MYD11A1_006_LST_Day_1km_doy2008170_aid0001,LST_Day_1km,aid0001,2008-06-18,6341151.0,270.76,344.6,"(270.76,344.6)",310.0272,10.5941,112.236,317.62,339.82,307.9,280.62,302.82
MYD11A1_006_LST_Day_1km_doy2008171_aid0001,LST_Day_1km,aid0001,2008-06-19,5995905.0,266.3,342.42,"(266.3,342.42)",310.5146,11.2191,125.8683,318.98,342.42,308.78,276.98,302.18
MYD11A1_006_LST_Day_1km_doy2008172_aid0001,LST_Day_1km,aid0001,2008-06-20,5200421.0,268.02,347.28,"(268.02,347.28000000000003)",310.8525,11.5843,134.1954,319.18,343.86,307.82,278.04,302.72
MYD11A1_006_LST_Day_1km_doy2008173_aid0001,LST_Day_1km,aid0001,2008-06-21,5251625.0,272.08,345.2,"(272.08,345.2)",310.2669,10.3467,107.0534,317.8,340.78,309.62,279.5,302.48
MYD11A1_006_LST_Day_1km_doy2008174_aid0001,LST_Day_1km,aid0001,2008-06-22,5233256.0,270.52,350.06,"(270.52,350.06)",309.6635,10.7434,115.4198,316.28,336.56,307.38,282.48,302.76
MYD11A1_006_LST_Day_1km_doy2008175_aid0001,LST_Day_1km,aid0001,2008-06-23,4676406.0,267.44,341.96,"(267.44,341.96)",310.3861,11.0677,122.4929,319.02,341.96,310.22,275.28,301.52
MYD11A1_006_LST_Day_1km_doy2008176_aid0001,LST_Day_1km,aid0001,2008-06-24,5797059.0,271.38,345.34,"(271.38,345.34000000000003)",309.9341,10.8132,116.9245,317.46,340.46,308.54,279.12,302.12
MYD11A1_006_LST_Day_1km_doy2008177_aid0001,LST_Day_1km,aid0001,2008-06-25,5758547.0,264.86,340.18,"(264.86,340.18)",309.8145,9.902,98.0499,316.62,336.92,308.62,282.78,303.08
MYD11A1_006_LST_Day_1km_doy2008178_aid0001,LST_Day_1km,aid0001,2008-06-26,5000574.0,271.24,340.52,"(271.24,340.52)",310.5771,10.0057,100.1132,318.24,340.52,309.98,280.0,302.94
MYD11A1_006_LST_Day_1km_doy2008179_aid0001,LST_Day_1km,aid0001,2008-06-27,4949999.0,273.58,341.54,"(273.58,341.54)",311.323,10.6167,112.7148,319.12,341.54,309.56,279.02,303.08
MYD11A1_006_LST_Day_1km_doy2008180_aid0001,LST_Day_1km,aid0001,2008-06-28,4869531.0,274.12,341.28,"(274.12,341.28000000000003)",311.6251,10.3363,106.8397,319.9,341.28,311.42,278.0,303.14
MYD11A1_006_LST_Day_1km_doy2008181_aid0001,LST_Day_1km,aid0001,2008-06-29,4760654.0,273.24,346.44,"(273.24,346.44)",311.1779,11.4903,132.0263,319.8,346.44,308.62,274.96,301.86
MYD11A1_006_LST_Day_1km_doy2008182_aid0001,LST_Day_1km,aid0001,2008-06-30,5394233.0,270.96,344.92,"(270.96,344.92)",309.9255,10.2483,105.0276,317.78,341.86,308.8,277.66,301.72
MYD11A1_006_LST_Day_1km_doy2008183_aid0001,LST_Day_1km,aid0001,2008-07-01,5754037.0,273.1,345.58,"(273.1,345.58)",308.9237,10.1331,102.6805,314.6,333.82,306.34,282.56,301.78
MYD11A1_006_LST_Day_1km_doy2008184_aid0001,LST_Day_1km,aid0001,2008-07-02,5238843.0,271.4,350.6,"(271.4,350.6)",310.9577,10.7568,115.7092,319.02,343.36,308.66,278.44,302.78
MYD11A1_006_LST_Day_1km_doy2008185_aid0001,LST_Day_1km,aid0001,2008-07-03,4850529.0,270.86,347.8,"(270.86,347.8)",310.9065,10.9976,120.9473,319.42,344.94,309.36,276.78,302.36
MYD11A1_006_LST_Day_1km_doy2008186_aid0001,LST_Day_1km,aid0001,2008-07-04,4721468.0,271.5,346.26,"(271.5,346.26)",309.3321,9.3274,87.0004,314.98,333.16,308.38,284.68,302.86
MYD11A1_006_LST_Day_1km_doy2008187_aid0001,LST_Day_1km,aid0001,2008-07-05,4620038.0,270.96,341.56,"(270.96,341.56)",310.4099,9.9799,99.599,318.76,341.56,309.72,276.78,301.96
MYD11A1_006_LST_Day_1km_doy2008188_aid0001,LST_Day_1km,aid0001,2008-07-06,4364017.0,270.5,343.72,"(270.5,343.72)",309.9703,10.2102,104.2482,316.36,336.66,307.34,282.52,302.82
MYD11A1_006_LST_Day_1km_doy2008189_aid0001,LST_Day_1km,aid0001,2008-07-07,4775580.0,272.84,344.1,"(272.84000000000003,344.1)",309.8783,9.9377,98.758,316.9,338.94,308.32,280.16,302.2
MYD11A1_006_LST_Day_1km_doy2008190_aid0001,LST_Day_1km,aid0001,2008-07-08,4818996.0,270.26,347.52,"(270.26,347.52)",310.6697,11.0728,122.606,319.48,345.64,307.28,275.88,302.04
MYD11A1_006_LST_Day_1km_doy2008191_aid0001,LST_Day_1km,aid0001,2008-07-09,4906305.0,273.62,347.96,"(273.62,347.96)",311.6587,10.7488,115.5371,319.32,344.04,310.64,278.14,302.84
MYD11A1_006_LST_Day_1km_doy2008192_aid0001,LST_Day_1km,aid0001,2008-07-10,5245842.0,269.78,346.36,"(269.78000000000003,346.36)",310.9667,10.4945,110.1352,319.66,344.94,309.08,277.32,302.72
MYD11A1_006_LST_Day_1km_doy2008193_aid0001,LST_Day_1km,aid0001,2008-07-11,5126797.0,273.14,342.34,"(273.14,342.34000000000003)",308.8243,8.8365,78.0832,314.18,331.58,307.18,285.18,302.58
MYD11A1_006_LST_Day_1km_doy2008194_aid0001,LST_Day_1km,aid0001,2008-07-12,5478274.0,274.06,338.54,"(274.06,338.54)",309.5222,9.2191,84.9923,317.3,338.54,307.98,279.66,302.24
MYD11A1_006_LST_Day_1km_doy2008195_aid0001,LST_Day_1km,aid0001,2008-07-13,5677229.0,263.98,345.56,"(263.98,345.56)",309.813,9.0813,82.4698,315.98,335.78,308.0,282.98,302.78
MYD11A1_006_LST_Day_1km_doy2008196_aid0001,LST_Day_1km,aid0001,2008-07-14,6124776.0,270.5,340.26,"(270.5,340.26)",309.0928,9.1945,84.5397,317.04,339.76,306.84,279.04,301.84
MYD11A1_006_LST_Day_1km_doy2008197_aid0001,LST_Day_1km,aid0001,2008-07-15,6234236.0,272.58,343.4,"(272.58,343.40000000000003)",309.2171,8.6176,74.2626,314.52,331.1,307.2,286.88,303.46
MYD11A1_006_LST_Day_1km_doy2008198_aid0001,LST_Day_1km,aid0001,2008-07-16,6036004.0,255.22,343.78,"(255.22,343.78000000000003)",309.7836,8.5333,72.818,316.24,335.58,308.3,284.0,303.34
MYD11A1_006_LST_Day_1km_doy2008199_aid0001,LST_Day_1km,aid0001,2008-07-17,5855080.0,264.74,346.88,"(264.74,346.88)",309.7074,9.2003,84.6447,315.82,334.24,307.26,285.12,303.54
MYD11A1_006_LST_Day_1km_doy2008200_aid0001,LST_Day_1km,aid0001,2008-07-18,5541387.0,270.84,346.64,"(270.84000000000003,346.64)",310.3248,9.5912,91.9906,316.72,336.72,308.62,283.38,303.38
MYD11A1_006_LST_Day_1km_doy2008201_aid0001,LST_Day_1km,aid0001,2008-07-19,5689206.0,272.66,344.06,"(272.66,344.06)",311.1996,9.4184,88.7062,318.54,340.34,309.98,282.22,304.0
MYD11A1_006_LST_Day_1km_doy2008202_aid0001,LST_Day_1km,aid0001,2008-07-20,5376452.0,273.88,345.18,"(273.88,345.18)",309.6658,7.8511,61.639,314.26,329.28,308.78,289.22,304.24
MYD11A1_006_LST_Day_1km_doy2008203_aid0001,LST_Day_1km,aid0001,2008-07-21,5732543.0,274.84,337.36,"(274.84000000000003,337.36)",310.486,9.2399,85.375,318.22,337.36,309.24,281.54,303.54
MYD11A1_006_LST_Day_1km_doy2008204_aid0001,LST_Day_1km,aid0001,2008-07-22,4981482.0,273.3,344.48,"(273.3,344.48)",309.6436,9.2386,85.3513,315.9,336.06,308.64,282.3,302.46
MYD11A1_006_LST_Day_1km_doy2008205_aid0001,LST_Day_1km,aid0001,2008-07-23,5158585.0,275.46,343.82,"(275.46,343.82)",311.0897,10.3037,106.1654,319.46,343.82,311.7,275.46,301.82
MYD11A1_006_LST_Day_1km_doy2008206_aid0001,LST_Day_1km,aid0001,2008-07-24,4948872.0,270.86,345.7,"(270.86,345.7)",311.3655,10.6845,114.1576,319.82,345.32,310.2,276.82,302.62
MYD11A1_006_LST_Day_1km_doy2008207_aid0001,LST_Day_1km,aid0001,2008-07-25,5304250.0,272.66,343.38,"(272.66,343.38)",310.6341,10.0163,100.3263,318.36,342.48,309.68,278.28,302.28
MYD11A1_006_LST_Day_1km_doy2008208_aid0001,LST_Day_1km,aid0001,2008-07-26,5300147.0,271.0,345.0,"(271.0,345.0)",309.7962,9.448,89.2645,317.44,341.02,308.7,278.16,301.72
MYD11A1_006_LST_Day_1km_doy2008209_aid0001,LST_Day_1km,aid0001,2008-07-27,5738305.0,267.16,341.4,"(267.16,341.40000000000003)",309.885,9.3448,87.3259,316.86,338.42,309.14,280.94,302.48
MYD11A1_006_LST_Day_1km_doy2008210_aid0001,LST_Day_1km,aid0001,2008-07-28,6193124.0,270.52,339.8,"(270.52,339.8)",310.2264,9.6639,93.3908,318.4,339.8,309.28,277.62,302.08
MYD11A1_006_LST_Day_1km_doy2008211_aid0001,LST_Day_1km,aid0001,2008-07-29,5140324.0,275.26,343.82,"(275.26,343.82)",310.3325,9.3661,87.7238,316.58,336.04,308.98,284.14,303.6
MYD11A1_006_LST_Day_1km_doy2008212_aid0001,LST_Day_1km,aid0001,2008-07-30,5743586.0,271.04,343.48,"(271.04,343.48)",311.783,10.0423,100.8487,320.04,343.48,312.32,278.34,303.34
MYD11A1_006_LST_Day_1km_doy2008213_aid0001,LST_Day_1km,aid0001,2008-07-31,6129927.0,260.96,345.48,"(260.96,345.48)",312.1588,10.3541,107.2066,320.44,345.48,310.9,277.88,303.4
MYD11A1_006_LST_Day_1km_doy2008214_aid0001,LST_Day_1km,aid0001,2008-08-01,6715853.0,273.28,346.02,"(273.28000000000003,346.02)",312.1068,9.9081,98.1697,320.42,345.44,311.88,278.54,303.4
MYD11A1_006_LST_Day_1km_doy2008215_aid0001,LST_Day_1km,aid0001,2008-08-02,6410252.0,272.16,343.22,"(272.16,343.22)",311.0713,9.6434,92.9957,318.68,341.6,309.68,280.5,303.4
MYD11A1_006_LST_Day_1km_doy2008216_aid0001,LST_Day_1km,aid0001,2008-08-03,6198722.0,271.74,344.22,"(271.74,344.22)",311.4861,9.7881,95.8065,319.48,343.48,311.6,279.48,303.48
MYD11A1_006_LST_Day_1km_doy2008217_aid0001,LST_Day_1km,aid0001,2008-08-04,5853154.0,274.22,341.86,"(274.22,341.86)",310.7932,9.3481,87.3876,318.66,340.78,309.22,281.38,303.74
MYD11A1_006_LST_Day_1km_doy2008218_aid0001,LST_Day_1km,aid0001,2008-08-05,4966105.0,260.64,345.12,"(260.64,345.12)",310.37,8.8742,78.7517,316.22,334.6,309.42,285.58,303.96
MYD11A1_006_LST_Day_1km_doy2008219_aid0001,LST_Day_1km,aid0001,2008-08-06,4406045.0,272.08,339.72,"(272.08,339.72)",309.0902,9.5014,90.2773,317.2,339.72,307.76,276.98,301.1
MYD11A1_006_LST_Day_1km_doy2008220_aid0001,LST_Day_1km,aid0001,2008-08-07,4436849.0,272.1,344.42,"(272.1,344.42)",308.3887,9.5746,91.6738,315.26,336.62,306.4,279.66,301.02
MYD11A1_006_LST_Day_1km_doy2008221_aid0001,LST_Day_1km,aid0001,2008-08-08,4561721.0,273.18,340.88,"(273.18,340.88)",307.4789,9.372,87.8344,315.38,338.5,305.66,277.4,299.96
MYD11A1_006_LST_Day_1km_doy2008222_aid0001,LST_Day_1km,aid0001,2008-08-09,4682811.0,264.7,342.46,"(264.7,342.46)",308.4234,10.2025,104.0911,316.66,341.4,307.36,275.62,300.14
MYD11A1_006_LST_Day_1km_doy2008223_aid0001,LST_Day_1km,aid0001,2008-08-10,4560637.0,268.3,342.42,"(268.3,342.42)",308.4305,10.6193,112.7692,317.06,342.42,307.02,274.88,299.36
MYD11A1_006_LST_Day_1km_doy2008224_aid0001,LST_Day_1km,aid0001,2008-08-11,5207139.0,271.54,345.12,"(271.54,345.12)",309.0102,10.1794,103.6203,316.6,340.66,308.02,276.5,300.56
MYD11A1_006_LST_Day_1km_doy2008225_aid0001,LST_Day_1km,aid0001,2008-08-12,5148346.0,265.88,343.48,"(265.88,343.48)",309.8256,10.2515,105.0933,316.68,338.94,309.2,279.6,301.84
MYD11A1_006_LST_Day_1km_doy2008226_aid0001,LST_Day_1km,aid0001,2008-08-13,5180442.0,272.02,343.58,"(272.02,343.58)",309.1803,9.9584,99.1705,317.2,342.0,308.78,275.84,300.64
MYD11A1_006_LST_Day_1km_doy2008227_aid0001,LST_Day_1km,aid0001,2008-08-14,4926627.0,264.72,347.78,"(264.72,347.78000000000003)",309.5228,10.8726,118.2141,317.58,342.56,307.18,275.94,300.92
MYD11A1_006_LST_Day_1km_doy2008228_aid0001,LST_Day_1km,aid0001,2008-08-15,4965944.0,272.2,342.68,"(272.2,342.68)",307.9863,10.216,104.3669,316.42,342.68,306.84,274.16,298.88
MYD11A1_006_LST_Day_1km_doy2008229_aid0001,LST_Day_1km,aid0001,2008-08-16,4948438.0,268.48,342.86,"(268.48,342.86)",308.7318,10.7756,116.1127,317.2,342.52,305.88,274.72,300.16
MYD11A1_006_LST_Day_1km_doy2008230_aid0001,LST_Day_1km,aid0001,2008-08-17,5320402.0,275.2,339.1,"(275.2,339.1)",308.5657,9.9407,98.8183,316.56,339.1,305.92,277.08,300.7
MYD11A1_006_LST_Day_1km_doy2008231_aid0001,LST_Day_1km,aid0001,2008-08-18,5735185.0,271.96,340.48,"(271.96,340.48)",308.6614,9.1639,83.9776,316.14,338.0,305.98,279.72,301.56
MYD11A1_006_LST_Day_1km_doy2008232_aid0001,LST_Day_1km,aid0001,2008-08-19,4767830.0,273.48,339.96,"(273.48,339.96)",307.325,9.2734,85.9955,314.4,334.8,305.38,280.46,300.8
MYD11A1_006_LST_Day_1km_doy2008233_aid0001,LST_Day_1km,aid0001,2008-08-20,4748737.0,269.1,340.34,"(269.1,340.34000000000003)",308.7809,9.866,97.3389,316.92,340.34,307.4,276.8,300.86
MYD11A1_006_LST_Day_1km_doy2008234_aid0001,LST_Day_1km,aid0001,2008-08-21,4745483.0,268.28,341.34,"(268.28000000000003,341.34000000000003)",309.7199,9.4802,89.8742,316.9,339.46,308.58,279.4,301.86
MYD11A1_006_LST_Day_1km_doy2008235_aid0001,LST_Day_1km,aid0001,2008-08-22,5340564.0,273.52,340.04,"(273.52,340.04)",309.6543,8.938,79.8876,316.44,337.88,309.72,280.62,302.1
MYD11A1_006_LST_Day_1km_doy2008236_aid0001,LST_Day_1km,aid0001,2008-08-23,5489129.0,268.66,346.06,"(268.66,346.06)",308.9601,10.3705,107.5477,316.36,339.48,306.64,277.94,300.94
MYD11A1_006_LST_Day_1km_doy2008237_aid0001,LST_Day_1km,aid0001,2008-08-24,5444540.0,267.46,342.58,"(267.46,342.58)",308.6623,9.5437,91.0816,316.18,340.02,308.1,276.5,300.28
MYD11A1_006_LST_Day_1km_doy2008238_aid0001,LST_Day_1km,aid0001,2008-08-25,4916686.0,266.74,353.36,"(266.74,353.36)",307.2736,9.744,94.9448,315.26,338.8,304.86,276.18,299.56
MYD11A1_006_LST_Day_1km_doy2008239_aid0001,LST_Day_1km,aid0001,2008-08-26,5348342.0,270.5,339.6,"(270.5,339.6)",305.9186,8.7185,76.0127,311.9,330.88,304.66,280.26,299.24
MYD11A1_006_LST_Day_1km_doy2008240_aid0001,LST_Day_1km,aid0001,2008-08-27,3628134.0,267.18,341.52,"(267.18,341.52)",307.4186,9.6919,93.9325,314.9,337.18,305.3,277.76,300.04
MYD11A1_006_LST_Day_1km_doy2008241_aid0001,LST_Day_1km,aid0001,2008-08-28,5547942.0,270.48,344.66,"(270.48,344.66)",308.716,9.1721,84.1266,314.16,332.22,307.68,284.06,302.12
MYD11A1_006_LST_Day_1km_doy2008242_aid0001,LST_Day_1km,aid0001,2008-08-29,5749510.0,262.98,340.22,"(262.98,340.22)",307.5537,8.5271,72.7106,314.46,335.12,305.96,280.02,300.68
MYD11A1_006_LST_Day_1km_doy2008243_aid0001,LST_Day_1km,aid0001,2008-08-30,5389541.0,265.3,346.56,"(265.3,346.56)",306.3862,7.4423,55.3883,310.58,323.72,304.86,288.68,301.82
MYD11A1_006_LST_Day_1km_doy2008244_aid0001,LST_Day_1km,aid0001,2008-08-31,4347622.0,265.84,336.54,"(265.84000000000003,336.54)",304.3653,6.2646,39.245,307.84,318.6,303.6,289.9,300.66
MYD11A1_006_LST_Day_1km_doy2009152_aid0001,LST_Day_1km,aid0001,2009-06-01,3890283.0,252.8,334.9,"(252.8,334.90000000000003)",306.0044,8.3529,69.7711,311.12,325.88,305.14,286.52,301.28
MYD11A1_006_LST_Day_1km_doy2009153_aid0001,LST_Day_1km,aid0001,2009-06-02,3639275.0,262.52,341.1,"(262.52,341.1)",305.8853,9.6322,92.7802,310.58,326.38,305.12,284.24,300.04
MYD11A1_006_LST_Day_1km_doy2009154_aid0001,LST_Day_1km,aid0001,2009-06-03,3341911.0,263.48,343.52,"(263.48,343.52)",305.7319,9.9016,98.0419,312.52,333.46,304.92,277.62,298.56
MYD11A1_006_LST_Day_1km_doy2009155_aid0001,LST_Day_1km,aid0001,2009-06-04,3760674.0,265.34,343.36,"(265.34000000000003,343.36)",305.2487,8.9636,80.3458,311.3,329.8,305.26,280.46,298.96
MYD11A1_006_LST_Day_1km_doy2009156_aid0001,LST_Day_1km,aid0001,2009-06-05,3403307.0,264.22,336.0,"(264.22,336.0)",305.0084,7.0151,49.2113,309.84,323.84,304.36,286.5,300.5
MYD11A1_006_LST_Day_1km_doy2009157_aid0001,LST_Day_1km,aid0001,2009-06-06,3662439.0,259.74,336.16,"(259.74,336.16)",306.0754,9.5453,91.113,314.04,336.16,304.58,275.3,298.54
MYD11A1_006_LST_Day_1km_doy2009158_aid0001,LST_Day_1km,aid0001,2009-06-07,3615089.0,256.72,338.44,"(256.72,338.44)",306.1476,9.4487,89.2788,312.12,329.94,305.0,282.42,300.24
MYD11A1_006_LST_Day_1km_doy2009159_aid0001,LST_Day_1km,aid0001,2009-06-08,3208235.0,253.96,335.56,"(253.96,335.56)",304.8905,9.6731,93.568,311.86,331.74,303.4,278.72,298.6
MYD11A1_006_LST_Day_1km_doy2009160_aid0001,LST_Day_1km,aid0001,2009-06-09,2209446.0,257.84,334.7,"(257.84000000000003,334.7)",303.0188,8.1005,65.618,307.1,319.6,302.98,286.26,298.76
MYD11A1_006_LST_Day_1km_doy2009161_aid0001,LST_Day_1km,aid0001,2009-06-10,1805497.0,261.74,334.58,"(261.74,334.58)",304.6425,10.2121,104.2871,312.7,334.58,304.32,273.18,296.88
MYD11A1_006_LST_Day_1km_doy2009162_aid0001,LST_Day_1km,aid0001,2009-06-11,2732033.0,250.12,337.38,"(250.12,337.38)",306.2147,10.8048,116.7441,313.68,336.08,304.72,276.34,298.74
MYD11A1_006_LST_Day_1km_doy2009163_aid0001,LST_Day_1km,aid0001,2009-06-12,3986667.0,256.2,336.96,"(256.2,336.96)",306.6558,9.71,94.2832,313.88,334.94,305.88,278.64,299.78
MYD11A1_006_LST_Day_1km_doy2009164_aid0001,LST_Day_1km,aid0001,2009-06-13,3567700.0,254.04,338.5,"(254.04,338.5)",305.5657,8.743,76.4405,311.32,328.92,304.44,281.98,299.58
MYD11A1_006_LST_Day_1km_doy2009165_aid0001,LST_Day_1km,aid0001,2009-06-14,3471988.0,262.24,336.46,"(262.24,336.46)",305.4676,9.163,83.9607,312.06,331.74,304.8,279.26,298.94
MYD11A1_006_LST_Day_1km_doy2009166_aid0001,LST_Day_1km,aid0001,2009-06-15,4089947.0,247.8,336.68,"(247.8,336.68)",307.8066,10.0835,101.6769,315.88,336.68,306.58,277.68,300.6
MYD11A1_006_LST_Day_1km_doy2009167_aid0001,LST_Day_1km,aid0001,2009-06-16,4063347.0,258.1,340.14,"(258.1,340.14)",307.2303,9.5782,91.7412,312.64,329.56,306.52,284.44,301.36
MYD11A1_006_LST_Day_1km_doy2009168_aid0001,LST_Day_1km,aid0001,2009-06-17,3739929.0,255.62,338.06,"(255.62,338.06)",307.3647,8.4738,71.8046,312.74,328.36,307.14,286.7,302.32
MYD11A1_006_LST_Day_1km_doy2009169_aid0001,LST_Day_1km,aid0001,2009-06-18,4212252.0,260.84,341.46,"(260.84000000000003,341.46)",306.0465,8.9586,80.2564,310.22,323.9,305.1,287.42,301.1
MYD11A1_006_LST_Day_1km_doy2009170_aid0001,LST_Day_1km,aid0001,2009-06-19,4040172.0,253.2,344.1,"(253.20000000000002,344.1)",306.9845,8.5995,73.9508,311.58,325.92,306.44,287.68,302.02
MYD11A1_006_LST_Day_1km_doy2009171_aid0001,LST_Day_1km,aid0001,2009-06-20,3882347.0,264.2,335.4,"(264.2,335.40000000000003)",306.5083,7.4975,56.2119,310.28,322.66,305.3,289.64,302.02
MYD11A1_006_LST_Day_1km_doy2009172_aid0001,LST_Day_1km,aid0001,2009-06-21,4784472.0,257.74,338.92,"(257.74,338.92)",307.8569,8.8897,79.0271,312.7,327.12,307.64,288.66,303.08
MYD11A1_006_LST_Day_1km_doy2009173_aid0001,LST_Day_1km,aid0001,2009-06-22,6685573.0,258.84,341.8,"(258.84000000000003,341.8)",308.8148,9.2322,85.2338,314.92,333.04,307.76,284.72,302.84
MYD11A1_006_LST_Day_1km_doy2009174_aid0001,LST_Day_1km,aid0001,2009-06-23,6665816.0,269.34,343.28,"(269.34000000000003,343.28000000000003)",308.3979,8.6215,74.3305,312.12,325.38,307.48,290.02,303.28
MYD11A1_006_LST_Day_1km_doy2009175_aid0001,LST_Day_1km,aid0001,2009-06-24,6696111.0,272.46,340.46,"(272.46,340.46)",310.0803,8.8815,78.8816,316.58,336.34,308.94,283.64,303.4
MYD11A1_006_LST_Day_1km_doy2009176_aid0001,LST_Day_1km,aid0001,2009-06-25,6137798.0,267.86,342.44,"(267.86,342.44)",308.7158,7.5056,56.3335,312.94,325.8,307.98,291.5,304.36
MYD11A1_006_LST_Day_1km_doy2009177_aid0001,LST_Day_1km,aid0001,2009-06-26,5096407.0,264.8,343.5,"(264.8,343.5)",309.884,9.6811,93.7245,316.88,337.48,309.26,282.54,303.14
MYD11A1_006_LST_Day_1km_doy2009178_aid0001,LST_Day_1km,aid0001,2009-06-27,6127742.0,271.24,343.86,"(271.24,343.86)",309.2257,9.5294,90.8103,315.34,334.36,307.62,283.64,302.66
MYD11A1_006_LST_Day_1km_doy2009179_aid0001,LST_Day_1km,aid0001,2009-06-28,6027089.0,269.2,348.32,"(269.2,348.32)",310.3561,9.7888,95.8213,316.08,334.74,308.94,284.98,303.64
MYD11A1_006_LST_Day_1km_doy2009180_aid0001,LST_Day_1km,aid0001,2009-06-29,6067956.0,273.08,345.86,"(273.08,345.86)",310.2931,9.3423,87.2792,317.54,338.86,308.62,282.0,303.32
MYD11A1_006_LST_Day_1km_doy2009181_aid0001,LST_Day_1km,aid0001,2009-06-30,5581287.0,270.72,347.64,"(270.72,347.64)",310.9146,9.3178,86.8207,316.18,333.3,309.64,287.64,304.76
MYD11A1_006_LST_Day_1km_doy2009182_aid0001,LST_Day_1km,aid0001,2009-07-01,5373482.0,271.94,341.26,"(271.94,341.26)",310.3993,8.6422,74.6876,316.5,334.74,309.64,286.1,304.34
MYD11A1_006_LST_Day_1km_doy2009183_aid0001,LST_Day_1km,aid0001,2009-07-02,4483558.0,269.42,342.78,"(269.42,342.78000000000003)",309.8741,8.2022,67.2768,314.34,329.22,308.76,289.54,304.42
MYD11A1_006_LST_Day_1km_doy2009184_aid0001,LST_Day_1km,aid0001,2009-07-03,4016196.0,270.4,341.22,"(270.4,341.22)",309.9219,9.6726,93.5588,317.26,338.02,309.0,282.66,303.42
MYD11A1_006_LST_Day_1km_doy2009185_aid0001,LST_Day_1km,aid0001,2009-07-04,3923692.0,263.68,342.86,"(263.68,342.86)",309.9299,10.4258,108.6969,317.58,341.24,308.98,278.18,301.8
MYD11A1_006_LST_Day_1km_doy2009186_aid0001,LST_Day_1km,aid0001,2009-07-05,4465915.0,268.18,346.88,"(268.18,346.88)",308.947,10.9774,120.5043,316.98,341.4,306.74,276.46,300.7
MYD11A1_006_LST_Day_1km_doy2009187_aid0001,LST_Day_1km,aid0001,2009-07-06,5137037.0,264.06,343.64,"(264.06,343.64)",308.294,10.1102,102.2154,315.34,337.68,306.34,278.1,300.44
MYD11A1_006_LST_Day_1km_doy2009188_aid0001,LST_Day_1km,aid0001,2009-07-07,5582050.0,268.48,343.78,"(268.48,343.78000000000003)",309.1678,9.7692,95.4365,315.82,336.24,307.96,281.78,302.2
MYD11A1_006_LST_Day_1km_doy2009189_aid0001,LST_Day_1km,aid0001,2009-07-08,5147416.0,256.02,342.48,"(256.02,342.48)",310.5762,10.3192,106.4855,319.12,342.48,310.34,276.62,302.12
MYD11A1_006_LST_Day_1km_doy2009190_aid0001,LST_Day_1km,aid0001,2009-07-09,5650967.0,272.4,349.5,"(272.4,349.5)",310.0714,10.3507,107.1369,317.6,340.42,308.62,279.56,302.38
MYD11A1_006_LST_Day_1km_doy2009191_aid0001,LST_Day_1km,aid0001,2009-07-10,5254560.0,273.8,349.14,"(273.8,349.14)",310.0803,10.6196,112.776,319.4,347.02,309.34,273.8,300.72
MYD11A1_006_LST_Day_1km_doy2009192_aid0001,LST_Day_1km,aid0001,2009-07-11,4286879.0,273.64,346.2,"(273.64,346.2)",309.5889,11.3736,129.3592,319.16,346.2,307.32,273.64,300.26
MYD11A1_006_LST_Day_1km_doy2009193_aid0001,LST_Day_1km,aid0001,2009-07-12,5407500.0,274.4,344.84,"(274.40000000000003,344.84000000000003)",311.0141,10.8322,117.3363,319.6,344.84,311.54,275.76,301.62
